time,temperature(°C),humidity(%),cloudcover(%),windspeed(km/h),irradiance(W/m²),solar_generation_kwh,wind_turbine_generation_kwh
2024-01-02 03:00:00,11.3,90,8,14.1,0.0,0.0,1.23
2024-01-02 04:00:00,11.6,90,30,17.1,0.0,0.0,1.5
2024-01-02 05:00:00,11.4,90,45,16.2,0.0,0.0,1.5
2024-01-02 06:00:00,11.3,90,46,16.6,0.0,0.0,1.5
2024-01-02 07:00:00,11.3,89,53,17.8,0.0,0.0,1.5
2024-01-02 08:00:00,11.2,89,59,18.0,0.0,0.0,1.5
2024-01-02 09:00:00,11.6,86,42,18.6,0.0,0.0,1.5
2024-01-02 10:00:00,12.2,83,54,20.3,8.9,0.03,1.52
2024-01-02 11:00:00,13.4,75,86,24.6,22.7,0.08,1.85
2024-01-02 12:00:00,13.3,78,86,22.2,22.9,0.08,1.66
2024-01-02 13:00:00,13.2,79,100,20.7,7.2,0.03,1.55
2024-01-02 14:00:00,13.4,78,96,19.6,8.7,0.03,1.5
2024-01-02 15:00:00,12.4,88,100,17.7,0.0,0.0,1.5
2024-01-02 16:00:00,12.5,93,100,22.8,0.0,0.0,1.71
2024-01-02 17:00:00,12.1,94,100,16.9,0.0,0.0,1.5
2024-01-02 18:00:00,12.0,93,100,14.2,0.0,0.0,1.26
2024-01-02 19:00:00,8.9,92,100,18.5,0.0,0.0,1.5
2024-01-02 20:00:00,9.2,86,88,12.8,0.0,0.0,0.84
2024-01-02 21:00:00,8.4,91,20,7.7,0.0,0.0,0.0
2024-01-02 22:00:00,7.6,93,74,5.8,0.0,0.0,0.0
2024-01-02 23:00:00,7.6,92,91,5.4,0.0,0.0,0.0
2024-01-03 00:00:00,8.3,91,90,3.9,0.0,0.0,0.0
2024-01-03 01:00:00,8.4,91,100,4.9,0.0,0.0,0.0
2024-01-03 02:00:00,8.5,91,100,5.7,0.0,0.0,0.0
2024-01-03 03:00:00,7.7,93,31,4.2,0.0,0.0,0.0
2024-01-03 04:00:00,6.6,91,18,6.5,0.0,0.0,0.0
2024-01-03 05:00:00,8.3,87,37,6.4,0.0,0.0,0.0
2024-01-03 06:00:00,7.4,92,53,8.9,0.0,0.0,0.0
2024-01-03 07:00:00,9.3,93,46,9.8,0.0,0.0,0.0
2024-01-03 08:00:00,10.2,93,52,10.9,0.0,0.0,0.27
2024-01-03 09:00:00,10.6,92,51,12.4,2.5,0.01,0.72
2024-01-03 10:00:00,11.8,88,40,17.0,43.2,0.15,1.5
2024-01-03 11:00:00,12.7,84,41,18.8,129.2,0.45,1.5
2024-01-03 12:00:00,13.3,80,67,21.7,134.2,0.47,1.63
2024-01-03 13:00:00,13.4,78,97,23.4,109.8,0.39,1.76
2024-01-03 14:00:00,13.3,78,82,24.4,22.3,0.08,1.83
2024-01-03 15:00:00,14.1,76,84,24.5,49.2,0.17,1.84
2024-01-03 16:00:00,14.5,78,91,23.0,14.0,0.05,1.72
2024-01-03 17:00:00,13.3,85,100,21.0,0.0,0.0,1.58
2024-01-03 18:00:00,12.6,88,100,17.7,0.0,0.0,1.5
2024-01-03 19:00:00,12.2,89,100,25.6,0.0,0.0,1.92
2024-01-03 20:00:00,12.9,85,97,24.7,0.0,0.0,1.85
2024-01-03 21:00:00,12.9,85,82,24.3,0.0,0.0,1.82
2024-01-03 22:00:00,12.5,87,60,17.9,0.0,0.0,1.5
2024-01-03 23:00:00,12.4,87,1,18.3,0.0,0.0,1.5
2024-01-04 00:00:00,11.9,87,0,20.5,0.0,0.0,1.54
2024-01-04 01:00:00,11.9,87,0,20.2,0.0,0.0,1.52
2024-01-04 02:00:00,11.9,86,26,19.7,0.0,0.0,1.5
2024-01-04 03:00:00,11.9,86,16,16.6,0.0,0.0,1.5
2024-01-04 04:00:00,11.7,85,0,18.2,0.0,0.0,1.5
2024-01-04 05:00:00,11.7,86,3,17.7,0.0,0.0,1.5
2024-01-04 06:00:00,11.5,86,1,15.9,0.0,0.0,1.5
2024-01-04 07:00:00,11.2,87,1,14.0,0.0,0.0,1.2
2024-01-04 08:00:00,11.1,88,2,13.0,0.0,0.0,0.9
2024-01-04 09:00:00,11.1,89,2,11.8,5.0,0.02,0.54
2024-01-04 10:00:00,12.2,88,7,16.3,86.5,0.3,1.5
2024-01-04 11:00:00,13.3,84,12,19.2,191.5,0.67,1.5
2024-01-04 12:00:00,14.0,79,18,21.8,256.5,0.9,1.64
2024-01-04 13:00:00,14.3,77,24,21.7,267.0,0.94,1.63
2024-01-04 14:00:00,14.8,77,4,21.9,266.4,0.94,1.64
2024-01-04 15:00:00,15.0,78,1,21.1,258.0,0.91,1.58
2024-01-04 16:00:00,15.0,76,24,22.2,154.6,0.55,1.66
2024-01-04 17:00:00,14.4,77,73,18.1,42.2,0.15,1.5
2024-01-04 18:00:00,13.8,78,69,15.3,0.0,0.0,1.5
2024-01-04 19:00:00,13.6,80,26,15.1,0.0,0.0,1.5
2024-01-04 20:00:00,12.7,85,28,13.6,0.0,0.0,01.08
2024-01-04 21:00:00,12.7,84,29,17.4,0.0,0.0,1.5
2024-01-04 22:00:00,13.5,79,80,24.2,0.0,0.0,1.82
2024-01-04 23:00:00,13.4,79,100,25.9,0.0,0.0,1.94
2024-01-05 00:00:00,12.1,89,100,28.5,0.0,0.0,2.14
2024-01-05 01:00:00,12.2,90,16,29.1,0.0,0.0,2.18
2024-01-05 02:00:00,11.8,90,13,26.6,0.0,0.0,2.0
2024-01-05 03:00:00,11.1,84,22,19.5,0.0,0.0,1.5
2024-01-05 04:00:00,11.5,74,7,13.9,0.0,0.0,1.17
2024-01-05 05:00:00,10.1,78,0,13.8,0.0,0.0,1.14
2024-01-05 06:00:00,9.6,80,0,12.3,0.0,0.0,0.69
2024-01-05 07:00:00,9.5,83,0,12.9,0.0,0.0,0.87
2024-01-05 08:00:00,9.6,83,0,14.8,0.0,0.0,1.44
2024-01-05 09:00:00,9.8,81,0,15.0,5.0,0.02,1.5
2024-01-05 10:00:00,11.1,77,0,16.2,95.4,0.34,1.5
2024-01-05 11:00:00,12.0,72,0,16.1,216.7,0.78,1.5
2024-01-05 12:00:00,13.0,65,0,17.6,307.9,1.12,1.5
2024-01-05 13:00:00,13.7,63,1,16.9,351.3,1.28,1.5
2024-01-05 14:00:00,14.0,65,6,13.8,340.4,1.23,1.14
2024-01-05 15:00:00,13.8,71,0,12.0,280.1,1.0,0.6
2024-01-05 16:00:00,13.5,81,0,11.4,176.4,0.62,0.42
2024-01-05 17:00:00,12.6,89,1,8.3,62.6,0.22,0.0
2024-01-05 18:00:00,9.7,93,0,9.2,0.0,0.0,0.0
2024-01-05 19:00:00,9.9,88,1,9.3,0.0,0.0,0.0
2024-01-05 20:00:00,9.4,86,3,9.8,0.0,0.0,0.0
2024-01-05 21:00:00,8.4,91,1,11.0,0.0,0.0,0.3
2024-01-05 22:00:00,8.5,91,2,9.4,0.0,0.0,0.0
2024-01-05 23:00:00,9.7,86,13,9.4,0.0,0.0,0.0
2024-01-06 00:00:00,9.8,83,25,11.0,0.0,0.0,0.3
2024-01-06 01:00:00,9.9,78,18,12.8,0.0,0.0,0.84
2024-01-06 02:00:00,10.0,73,12,13.8,0.0,0.0,1.14
2024-01-06 03:00:00,9.9,70,7,14.8,0.0,0.0,1.44
2024-01-06 04:00:00,7.2,87,8,10.3,0.0,0.0,0.09
2024-01-06 05:00:00,8.1,84,61,7.9,0.0,0.0,0.0
2024-01-06 06:00:00,8.7,82,43,8.5,0.0,0.0,0.0
2024-01-06 07:00:00,8.2,84,58,8.1,0.0,0.0,0.0
2024-01-06 08:00:00,8.6,83,60,7.8,0.0,0.0,0.0
2024-01-06 09:00:00,9.4,81,62,7.7,2.5,0.01,0.0
2024-01-06 10:00:00,10.8,79,76,9.7,25.3,0.09,0.0
2024-01-06 11:00:00,12.0,78,36,11.9,98.2,0.35,0.57
2024-01-06 12:00:00,13.2,67,73,12.6,255.5,0.93,0.78
2024-01-06 13:00:00,13.5,66,23,12.5,180.8,0.66,0.75
2024-01-06 14:00:00,14.0,63,30,12.2,299.7,01.09,0.66
2024-01-06 15:00:00,14.0,64,30,12.0,191.8,0.7,0.6
2024-01-06 16:00:00,14.4,66,30,19.1,59.5,0.21,1.5
2024-01-06 17:00:00,14.1,61,30,15.8,10.7,0.04,1.5
2024-01-06 18:00:00,12.4,69,42,9.8,0.0,0.0,0.0
2024-01-06 19:00:00,11.4,75,29,8.0,0.0,0.0,0.0
2024-01-06 20:00:00,10.7,73,24,8.9,0.0,0.0,0.0
2024-01-06 21:00:00,11.1,70,8,8.8,0.0,0.0,0.0
2024-01-06 22:00:00,10.2,78,4,8.6,0.0,0.0,0.0
2024-01-06 23:00:00,8.8,84,3,10.5,0.0,0.0,0.15
2024-01-07 00:00:00,9.7,77,10,9.3,0.0,0.0,0.0
2024-01-07 01:00:00,10.3,70,6,10.8,0.0,0.0,0.24
2024-01-07 02:00:00,10.5,70,5,12.9,0.0,0.0,0.87
2024-01-07 03:00:00,10.7,67,13,15.6,0.0,0.0,1.5
2024-01-07 04:00:00,11.3,71,11,12.7,0.0,0.0,0.81
2024-01-07 05:00:00,11.6,66,7,16.6,0.0,0.0,1.5
2024-01-07 06:00:00,11.6,64,64,16.1,0.0,0.0,1.5
2024-01-07 07:00:00,12.5,61,65,19.2,0.0,0.0,1.5
2024-01-07 08:00:00,12.4,65,94,18.7,0.0,0.0,1.5
2024-01-07 09:00:00,13.1,66,99,23.5,0.0,0.0,1.76
2024-01-07 10:00:00,11.8,90,100,9.8,0.0,0.0,0.0
2024-01-07 11:00:00,12.0,88,100,17.7,0.0,0.0,1.5
2024-01-07 12:00:00,12.6,83,40,23.4,2.2,0.01,1.76
2024-01-07 13:00:00,13.3,82,17,26.6,90.4,0.32,2.0
2024-01-07 14:00:00,14.9,73,19,27.1,196.7,0.7,02.03
2024-01-07 15:00:00,15.1,71,27,28.6,193.8,0.69,2.14
2024-01-07 16:00:00,14.0,73,91,29.1,25.7,0.09,2.18
2024-01-07 17:00:00,13.6,76,91,24.2,0.0,0.0,1.82
2024-01-07 18:00:00,13.2,77,90,23.0,0.0,0.0,1.72
2024-01-07 19:00:00,13.8,72,90,26.2,0.0,0.0,1.96
2024-01-07 20:00:00,13.7,74,100,31.5,0.0,0.0,2.36
2024-01-07 21:00:00,13.4,76,35,28.1,0.0,0.0,2.11
2024-01-07 22:00:00,13.6,74,26,38.7,0.0,0.0,2.9
2024-01-07 23:00:00,13.4,75,17,37.7,0.0,0.0,2.83
2024-01-08 00:00:00,13.2,76,11,35.4,0.0,0.0,2.66
2024-01-08 01:00:00,13.1,75,14,38.4,0.0,0.0,2.88
2024-01-08 02:00:00,13.1,74,15,38.3,0.0,0.0,2.87
2024-01-08 03:00:00,13.2,73,22,38.8,0.0,0.0,2.91
2024-01-08 04:00:00,13.6,70,10,38.6,0.0,0.0,2.9
2024-01-08 05:00:00,13.4,70,2,37.9,0.0,0.0,2.84
2024-01-08 06:00:00,13.1,71,79,39.8,0.0,0.0,2.98
2024-01-08 07:00:00,12.8,74,18,38.7,0.0,0.0,2.9
2024-01-08 08:00:00,12.7,74,90,38.1,0.0,0.0,2.86
2024-01-08 09:00:00,12.6,77,100,34.5,0.0,0.0,2.59
2024-01-08 10:00:00,12.5,77,90,39.0,6.0,0.02,2.92
2024-01-08 11:00:00,12.9,76,26,36.5,86.2,0.31,2.74
2024-01-08 12:00:00,13.5,75,4,36.1,244.7,0.87,2.71
2024-01-08 13:00:00,14.1,73,2,34.5,326.9,1.16,2.59
2024-01-08 14:00:00,14.3,71,3,32.1,321.4,1.15,2.41
2024-01-08 15:00:00,14.3,72,2,27.2,264.4,0.94,02.04
2024-01-08 16:00:00,12.8,75,89,25.2,171.7,0.61,1.89
2024-01-08 17:00:00,12.2,78,2,13.9,27.0,0.1,1.17
2024-01-08 18:00:00,11.3,82,14,11.4,0.0,0.0,0.42
2024-01-08 19:00:00,10.0,88,80,10.9,0.0,0.0,0.27
2024-01-08 20:00:00,8.8,92,59,18.8,0.0,0.0,1.5
2024-01-08 21:00:00,8.0,88,100,20.6,0.0,0.0,1.55
2024-01-08 22:00:00,7.5,87,87,21.7,0.0,0.0,1.63
2024-01-08 23:00:00,6.9,86,97,22.8,0.0,0.0,1.71
2024-01-09 00:00:00,6.5,84,92,25.2,0.0,0.0,1.89
2024-01-09 01:00:00,6.2,83,93,25.3,0.0,0.0,1.9
2024-01-09 02:00:00,6.0,82,100,25.6,0.0,0.0,1.92
2024-01-09 03:00:00,5.8,82,100,27.6,0.0,0.0,02.07
2024-01-09 04:00:00,5.3,82,100,29.0,0.0,0.0,2.17
2024-01-09 05:00:00,5.1,81,100,31.6,0.0,0.0,2.37
2024-01-09 06:00:00,4.7,80,100,33.2,0.0,0.0,2.49
2024-01-09 07:00:00,4.3,80,100,34.9,0.0,0.0,2.62
2024-01-09 08:00:00,3.9,82,100,33.3,0.0,0.0,2.5
2024-01-09 09:00:00,3.5,85,100,34.8,0.0,0.0,2.61
2024-01-09 10:00:00,3.3,87,100,36.7,0.0,0.0,2.75
2024-01-09 11:00:00,2.9,91,100,34.5,0.0,0.0,2.59
2024-01-09 12:00:00,2.8,90,100,34.7,0.0,0.0,2.6
2024-01-09 13:00:00,2.9,90,100,35.9,0.0,0.0,2.69
2024-01-09 14:00:00,3.5,89,100,34.3,0.0,0.0,2.57
2024-01-09 15:00:00,3.8,88,100,32.5,0.0,0.0,2.44
2024-01-09 16:00:00,4.7,84,100,32.7,0.0,0.0,2.45
2024-01-09 17:00:00,4.9,85,100,32.7,0.0,0.0,2.45
2024-01-09 18:00:00,5.0,87,100,36.0,0.0,0.0,2.7
2024-01-09 19:00:00,4.9,87,100,35.8,0.0,0.0,2.68
2024-01-09 20:00:00,4.9,87,100,35.2,0.0,0.0,2.64
2024-01-09 21:00:00,5.1,86,100,32.6,0.0,0.0,2.45
2024-01-09 22:00:00,5.3,86,100,28.5,0.0,0.0,2.14
2024-01-09 23:00:00,6.0,87,100,28.5,0.0,0.0,2.14
2024-01-10 00:00:00,6.5,88,100,25.7,0.0,0.0,1.93
2024-01-10 01:00:00,6.5,87,100,23.7,0.0,0.0,1.78
2024-01-10 02:00:00,6.7,87,100,29.8,0.0,0.0,2.24
2024-01-10 03:00:00,6.6,85,100,33.2,0.0,0.0,2.49
2024-01-10 04:00:00,6.2,87,100,36.7,0.0,0.0,2.75
2024-01-10 05:00:00,5.6,86,100,38.1,0.0,0.0,2.86
2024-01-10 06:00:00,4.8,85,100,38.5,0.0,0.0,2.89
2024-01-10 07:00:00,4.6,83,100,36.7,0.0,0.0,2.75
2024-01-10 08:00:00,4.6,83,100,32.5,0.0,0.0,2.44
2024-01-10 09:00:00,4.6,83,100,32.5,0.0,0.0,2.44
2024-01-10 10:00:00,4.8,81,100,33.7,0.0,0.0,2.53
2024-01-10 11:00:00,4.7,81,100,34.0,0.0,0.0,2.55
2024-01-10 12:00:00,4.5,81,100,33.1,2.2,0.01,2.48
2024-01-10 13:00:00,4.9,77,100,33.2,2.1,0.01,2.49
2024-01-10 14:00:00,4.7,76,100,32.6,0.0,0.0,2.45
2024-01-10 15:00:00,4.6,76,100,31.1,0.0,0.0,2.33
2024-01-10 16:00:00,4.6,66,100,34.3,2.5,0.01,2.57
2024-01-10 17:00:00,4.5,65,100,37.2,2.0,0.01,2.79
2024-01-10 18:00:00,3.2,77,100,34.3,0.0,0.0,2.57
2024-01-10 19:00:00,3.6,73,100,33.5,0.0,0.0,2.51
2024-01-10 20:00:00,3.6,73,99,32.1,0.0,0.0,2.41
2024-01-10 21:00:00,3.3,75,100,28.5,0.0,0.0,2.14
2024-01-10 22:00:00,3.6,71,100,27.9,0.0,0.0,02.09
2024-01-10 23:00:00,3.5,69,80,24.1,0.0,0.0,1.81
2024-01-11 00:00:00,3.6,67,75,20.9,0.0,0.0,1.57
2024-01-11 01:00:00,3.6,69,92,19.8,0.0,0.0,1.5
2024-01-11 02:00:00,3.8,71,90,19.1,0.0,0.0,1.5
2024-01-11 03:00:00,3.5,74,90,17.7,0.0,0.0,1.5
2024-01-11 04:00:00,3.8,72,92,16.9,0.0,0.0,1.5
2024-01-11 05:00:00,3.8,72,92,15.5,0.0,0.0,1.5
2024-01-11 06:00:00,4.0,70,100,15.0,0.0,0.0,1.5
2024-01-11 07:00:00,4.2,69,100,16.4,0.0,0.0,1.5
2024-01-11 08:00:00,4.1,71,95,17.3,0.0,0.0,1.5
2024-01-11 09:00:00,4.0,73,96,16.2,0.0,0.0,1.5
2024-01-11 10:00:00,4.6,71,88,17.4,23.8,0.09,1.5
2024-01-11 11:00:00,5.3,67,100,18.9,34.7,0.13,1.5
2024-01-11 12:00:00,5.7,67,84,17.3,56.8,0.21,1.5
2024-01-11 13:00:00,5.5,68,91,15.3,26.8,0.1,1.5
2024-01-11 14:00:00,5.6,69,90,14.0,20.5,0.08,1.2
2024-01-11 15:00:00,5.3,70,100,12.9,14.7,0.05,0.87
2024-01-11 16:00:00,5.2,69,100,9.2,30.9,0.12,0.0
2024-01-11 17:00:00,5.0,68,100,8.0,3.3,0.01,0.0
2024-01-11 18:00:00,4.7,68,100,6.2,0.0,0.0,0.0
2024-01-11 19:00:00,4.5,70,100,6.5,0.0,0.0,0.0
2024-01-11 20:00:00,4.1,73,100,7.3,0.0,0.0,0.0
2024-01-11 21:00:00,3.5,75,100,8.3,0.0,0.0,0.0
2024-01-11 22:00:00,3.4,75,100,8.6,0.0,0.0,0.0
2024-01-11 23:00:00,3.3,77,100,6.9,0.0,0.0,0.0
2024-01-12 00:00:00,3.0,79,98,6.2,0.0,0.0,0.0
2024-01-12 01:00:00,2.4,82,96,6.4,0.0,0.0,0.0
2024-01-12 02:00:00,2.0,83,66,7.1,0.0,0.0,0.0
2024-01-12 03:00:00,0.9,87,20,5.4,0.0,0.0,0.0
2024-01-12 04:00:00,1.9,66,0,9.0,0.0,0.0,0.0
2024-01-12 05:00:00,1.4,65,0,10.3,0.0,0.0,0.09
2024-01-12 06:00:00,1.1,64,0,10.5,0.0,0.0,0.15
2024-01-12 07:00:00,0.6,65,0,10.8,0.0,0.0,0.24
2024-01-12 08:00:00,-0.0,69,0,8.4,0.0,0.0,0.0
2024-01-12 09:00:00,-0.3,73,0,8.1,7.4,0.03,0.0
2024-01-12 10:00:00,1.8,69,22,13.4,105.2,0.4,01.02
2024-01-12 11:00:00,4.5,64,10,14.5,222.5,0.84,1.35
2024-01-12 12:00:00,5.4,58,22,20.8,310.4,1.18,1.56
2024-01-12 13:00:00,6.1,53,46,19.5,343.7,1.32,1.5
2024-01-12 14:00:00,6.6,53,100,20.2,267.4,01.02,1.52
2024-01-12 15:00:00,5.2,69,91,20.6,28.5,0.11,1.55
2024-01-12 16:00:00,5.4,74,98,20.0,45.1,0.17,1.5
2024-01-12 17:00:00,4.0,77,79,22.5,37.7,0.14,1.69
2024-01-12 18:00:00,3.7,78,97,21.3,0.0,0.0,1.6
2024-01-12 19:00:00,3.7,73,100,23.4,0.0,0.0,1.76
2024-01-12 20:00:00,3.8,69,76,27.3,0.0,0.0,02.05
2024-01-12 21:00:00,2.9,72,40,28.0,0.0,0.0,2.1
2024-01-12 22:00:00,2.7,71,44,29.1,0.0,0.0,2.18
2024-01-12 23:00:00,2.3,70,51,27.7,0.0,0.0,02.08
2024-01-13 00:00:00,2.4,65,24,26.3,0.0,0.0,1.97
2024-01-13 01:00:00,2.2,59,7,23.8,0.0,0.0,1.78
2024-01-13 02:00:00,1.4,59,8,20.5,0.0,0.0,1.54
2024-01-13 03:00:00,0.9,61,6,17.3,0.0,0.0,1.5
2024-01-13 04:00:00,0.8,62,21,12.5,0.0,0.0,0.75
2024-01-13 05:00:00,0.9,61,89,12.0,0.0,0.0,0.6
2024-01-13 06:00:00,1.7,58,92,13.8,0.0,0.0,1.14
2024-01-13 07:00:00,1.9,58,95,14.9,0.0,0.0,1.47
2024-01-13 08:00:00,2.0,58,100,15.6,0.0,0.0,1.5
2024-01-13 09:00:00,2.2,59,100,13.5,0.0,0.0,01.05
2024-01-13 10:00:00,2.4,60,100,12.0,3.0,0.01,0.6
2024-01-13 11:00:00,3.1,56,100,12.7,49.0,0.19,0.81
2024-01-13 12:00:00,3.1,55,100,12.0,8.7,0.03,0.6
2024-01-13 13:00:00,3.1,57,100,10.5,0.0,0.0,0.15
2024-01-13 14:00:00,3.2,57,100,8.9,0.0,0.0,0.0
2024-01-13 15:00:00,3.4,56,100,7.6,7.4,0.03,0.0
2024-01-13 16:00:00,3.7,54,100,8.6,25.1,0.1,0.0
2024-01-13 17:00:00,3.5,54,90,7.6,0.0,0.0,0.0
2024-01-13 18:00:00,3.2,54,39,4.8,0.0,0.0,0.0
2024-01-13 19:00:00,2.3,68,42,4.4,0.0,0.0,0.0
2024-01-13 20:00:00,1.3,74,43,5.8,0.0,0.0,0.0
2024-01-13 21:00:00,0.9,77,6,5.9,0.0,0.0,0.0
2024-01-13 22:00:00,0.1,79,2,5.9,0.0,0.0,0.0
2024-01-13 23:00:00,-0.3,81,0,5.4,0.0,0.0,0.0
2024-01-14 00:00:00,-0.9,82,1,5.4,0.0,0.0,0.0
2024-01-14 01:00:00,-1.1,78,1,4.3,0.0,0.0,0.0
2024-01-14 02:00:00,-1.7,78,0,4.5,0.0,0.0,0.0
2024-01-14 03:00:00,-2.4,81,1,7.0,0.0,0.0,0.0
2024-01-14 04:00:00,2.3,56,26,6.6,0.0,0.0,0.0
2024-01-14 05:00:00,0.6,64,0,5.6,0.0,0.0,0.0
2024-01-14 06:00:00,-0.6,69,0,7.0,0.0,0.0,0.0
2024-01-14 07:00:00,-0.6,72,0,9.1,0.0,0.0,0.0
2024-01-14 08:00:00,-1.0,76,0,11.8,0.0,0.0,0.54
2024-01-14 09:00:00,0.0,77,0,10.2,7.3,0.03,0.06
2024-01-14 10:00:00,3.9,69,0,9.0,107.8,0.4,0.0
2024-01-14 11:00:00,4.8,56,0,15.0,235.5,0.9,1.5
2024-01-14 12:00:00,5.1,53,0,17.9,330.0,1.27,1.5
2024-01-14 13:00:00,5.4,57,3,18.6,375.8,1.44,1.5
2024-01-14 14:00:00,5.6,61,3,19.0,360.4,1.36,1.5
2024-01-14 15:00:00,5.8,60,25,18.5,306.3,1.16,1.5
2024-01-14 16:00:00,5.9,64,4,20.4,163.6,0.61,1.53
2024-01-14 17:00:00,5.9,64,9,18.1,79.9,0.3,1.5
2024-01-14 18:00:00,5.3,66,30,15.8,0.0,0.0,1.5
2024-01-14 19:00:00,5.8,66,28,17.3,0.0,0.0,1.5
2024-01-14 20:00:00,6.4,65,22,16.8,0.0,0.0,1.5
2024-01-14 21:00:00,6.8,62,26,17.1,0.0,0.0,1.5
2024-01-14 22:00:00,7.1,61,25,17.8,0.0,0.0,1.5
2024-01-14 23:00:00,7.3,61,13,20.4,0.0,0.0,1.53
2024-01-15 00:00:00,7.4,66,12,22.4,0.0,0.0,1.68
2024-01-15 01:00:00,7.6,69,17,22.9,0.0,0.0,1.72
2024-01-15 02:00:00,7.5,71,5,23.8,0.0,0.0,1.78
2024-01-15 03:00:00,7.5,71,22,24.0,0.0,0.0,1.8
2024-01-15 04:00:00,7.5,74,24,24.2,0.0,0.0,1.82
2024-01-15 05:00:00,7.7,70,26,24.9,0.0,0.0,1.87
2024-01-15 06:00:00,7.9,68,31,25.7,0.0,0.0,1.93
2024-01-15 07:00:00,8.1,65,13,24.6,0.0,0.0,1.85
2024-01-15 08:00:00,8.1,65,66,22.0,0.0,0.0,1.65
2024-01-15 09:00:00,8.3,66,87,20.9,7.3,0.03,1.57
2024-01-15 10:00:00,9.1,65,100,21.5,64.8,0.24,1.61
2024-01-15 11:00:00,9.4,66,100,21.6,62.1,0.23,1.62
2024-01-15 12:00:00,10.1,64,53,22.7,94.0,0.35,1.7
2024-01-15 13:00:00,10.6,62,43,27.5,238.9,0.88,02.06
2024-01-15 14:00:00,10.8,65,49,25.6,108.5,0.4,1.92
2024-01-15 15:00:00,11.5,59,64,29.8,97.6,0.36,2.24
2024-01-15 16:00:00,11.3,63,69,28.3,73.1,0.27,2.12
2024-01-15 17:00:00,11.1,68,46,24.8,22.3,0.08,1.86
2024-01-15 18:00:00,10.9,68,45,26.1,0.0,0.0,1.96
2024-01-15 19:00:00,10.9,69,18,27.6,0.0,0.0,02.07
2024-01-15 20:00:00,10.8,67,10,30.2,0.0,0.0,2.26
2024-01-15 21:00:00,10.7,68,36,30.9,0.0,0.0,2.32
2024-01-15 22:00:00,10.7,65,34,31.4,0.0,0.0,2.36
2024-01-15 23:00:00,10.8,62,41,30.0,0.0,0.0,2.25
2024-01-16 00:00:00,11.1,61,96,30.8,0.0,0.0,2.31
2024-01-16 01:00:00,11.3,65,100,29.8,0.0,0.0,2.24
2024-01-16 02:00:00,11.6,67,100,26.3,0.0,0.0,1.97
2024-01-16 03:00:00,11.6,71,98,28.5,0.0,0.0,2.14
2024-01-16 04:00:00,11.8,71,100,35.7,0.0,0.0,2.68
2024-01-16 05:00:00,11.3,80,100,34.1,0.0,0.0,2.56
2024-01-16 06:00:00,11.3,80,100,29.1,0.0,0.0,2.18
2024-01-16 07:00:00,10.9,85,97,27.3,0.0,0.0,02.05
2024-01-16 08:00:00,10.7,88,100,26.4,0.0,0.0,1.98
2024-01-16 09:00:00,10.8,90,100,26.0,0.0,0.0,1.95
2024-01-16 10:00:00,11.3,90,100,26.0,0.0,0.0,1.95
2024-01-16 11:00:00,11.9,87,83,23.9,1.2,0.0,1.79
2024-01-16 12:00:00,12.8,82,45,23.1,116.9,0.41,1.73
2024-01-16 13:00:00,13.3,84,86,19.9,185.4,0.65,1.5
2024-01-16 14:00:00,11.6,76,100,21.4,77.2,0.28,1.6
2024-01-16 15:00:00,10.3,77,100,17.7,21.2,0.08,1.5
2024-01-16 16:00:00,10.7,69,31,24.0,138.1,0.5,1.8
2024-01-16 17:00:00,9.3,73,78,20.9,57.2,0.21,1.57
2024-01-16 18:00:00,8.6,68,87,21.0,0.0,0.0,1.58
2024-01-16 19:00:00,8.5,61,100,22.3,0.0,0.0,1.67
2024-01-16 20:00:00,8.5,60,100,19.9,0.0,0.0,1.5
2024-01-16 21:00:00,8.2,63,100,15.3,0.0,0.0,1.5
2024-01-16 22:00:00,8.1,68,100,11.8,0.0,0.0,0.54
2024-01-16 23:00:00,7.7,72,24,12.1,0.0,0.0,0.63
2024-01-17 00:00:00,7.0,75,0,13.2,0.0,0.0,0.96
2024-01-17 01:00:00,6.2,77,8,13.9,0.0,0.0,1.17
2024-01-17 02:00:00,5.8,75,9,15.0,0.0,0.0,1.5
2024-01-17 03:00:00,5.5,79,15,15.3,0.0,0.0,1.5
2024-01-17 04:00:00,5.1,86,0,12.8,0.0,0.0,0.84
2024-01-17 05:00:00,5.2,86,0,12.5,0.0,0.0,0.75
2024-01-17 06:00:00,5.1,87,0,12.2,0.0,0.0,0.66
2024-01-17 07:00:00,5.0,88,0,10.7,0.0,0.0,0.21
2024-01-17 08:00:00,4.8,89,0,8.7,0.0,0.0,0.0
2024-01-17 09:00:00,5.1,89,0,8.9,7.2,0.03,0.0
2024-01-17 10:00:00,6.9,85,1,10.2,99.7,0.36,0.06
2024-01-17 11:00:00,8.6,82,0,7.6,219.6,0.79,0.0
2024-01-17 12:00:00,10.0,78,4,6.7,313.5,1.12,0.0
2024-01-17 13:00:00,10.6,77,14,6.1,356.4,1.28,0.0
2024-01-17 14:00:00,10.8,76,10,7.4,338.4,1.21,0.0
2024-01-17 15:00:00,10.6,76,5,8.0,294.2,01.06,0.0
2024-01-17 16:00:00,9.8,81,0,6.1,205.1,0.73,0.0
2024-01-17 17:00:00,9.5,84,0,5.6,85.7,0.3,0.0
2024-01-17 18:00:00,7.4,91,0,7.4,0.0,0.0,0.0
